ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
11271771,JB206020,3/30/2018 23:37,015XX N MILWAUKEE AVE,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1424,14,1,24,6,1163046,1910384,2018,5/4/2018 15:51,41.90974068,-87.67647127,"(41.909740682, -87.676471266)",24,"21,560",25,481,41,4,7,200
11271583,JB205621,3/30/2018 18:18,040XX W LAWRENCE AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,TRUE,FALSE,1712,17,39,14,6,1148714,1931595,2018,5/4/2018 15:51,41.96823457,-87.72857162,"(41.968234567, -87.728571616)",28,"21,869",14,257,38,48,1,11
11271452,JB205599,3/30/2018 18:00,005XX N WELLS ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1831,18,42,8,6,1174639,1903974,2018,5/4/2018 15:51,41.8918998,-87.63407572,"(41.891899799, -87.634075722)",22,"4,446",37,670,36,55,14,73
11271377,JB205516,3/30/2018 17:00,027XX W TOUHY AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,2411,24,50,2,6,1156794,1947639,2018,5/4/2018 15:51,42.01209967,-87.69842447,"(42.012099666, -87.698424465)",42,"22,528",20,359,27,12,11,35
11271339,JB205416,3/30/2018 15:00,005XX W TAYLOR ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,124,1,2,28,6,1173062,1895889,2018,5/4/2018 15:51,41.86974916,-87.64010713,"(41.869749161, -87.640107132)",48,"14,917",29,97,26,44,22,147
11271399,JB205422,3/30/2018 14:38,085XX S COTTAGE GROVE AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,TRUE,FALSE,632,6,6,44,6,1183056,1848421,2018,5/4/2018 15:51,41.73926587,-87.60489375,"(41.739265865, -87.604893749)",9,"21,546",40,141,35,61,20,241
11271383,JB205331,3/30/2018 14:05,004XX W DIVISION ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1821,18,27,8,6,1173175,1908290,2018,5/4/2018 15:51,41.90377576,-87.63932407,"(41.903775756, -87.639324074)",41,"14,926",37,148,46,54,14,51
11271189,JB205161,3/30/2018 12:15,047XX S KEDVALE AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,815,8,23,57,6,1149489,1872978,2018,5/4/2018 15:51,41.80736815,-87.72724429,"(41.807368147, -87.727244292)",35,"22,248",54,697,8,56,13,105
11271156,JB205170,3/30/2018 12:05,018XX W LAWRENCE AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,2032,20,47,4,6,1163385,1931915,2018,5/4/2018 15:51,41.96881582,-87.67461815,"(41.968815819, -87.674618145)",13,"22,616",6,106,18,15,5,8
11271168,JB205014,3/30/2018 10:10,110XX S KEDZIE AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,2211,22,19,74,6,1156987,1831264,2018,5/4/2018 15:51,41.69274985,-87.70086819,"(41.69274985, -87.700868185)",33,"4,447",73,256,42,33,9,254
11271121,JB204982,3/30/2018 9:50,053XX N BROADWAY,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2023,20,48,77,6,1167347,1935654,2018,5/4/2018 15:51,41.97899124,-87.65994197,"(41.978991238, -87.659941972)",40,"22,616",76,540,16,15,2,54
11271244,JB204977,3/30/2018 9:35,013XX S CANAL ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,124,1,2,28,6,1173336,1893976,2018,5/4/2018 15:51,41.86449368,-87.639158,"(41.864493678, -87.639158)",48,"14,917",29,97,48,44,22,147
11270838,JB204779,3/30/2018 2:15,014XX W MONTROSE AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,1912,19,47,6,6,1165635,1929313,2018,5/4/2018 15:51,41.96162806,-87.66641945,"(41.961628063, -87.666419454)",13,"21,186",57,650,18,53,5,8
11271170,JB204778,3/30/2018 2:10,010XX W 35TH ST,850,THEFT,ATTEMPT THEFT,RESTAURANT,FALSE,FALSE,913,9,11,60,6,1170052,1881627,2018,5/4/2018 15:51,41.83067919,-87.65157333,"(41.830679187, -87.651573325)",26,"14,924",58,171,48,43,23,162
11270830,JB204771,3/30/2018 1:55,028XX W IRVING PARK RD,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,1724,17,33,16,6,1156918,1926457,2018,5/4/2018 15:51,41.95397273,-87.69854583,"(41.953972726, -87.698545833)",2,"21,538",16,372,20,39,1,13
11270789,JB204759,3/30/2018 1:10,026XX N LINCOLN AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,1932,19,32,7,6,1169085,1917538,2018,5/4/2018 15:51,41.9292426,-87.65407846,"(41.929242595, -87.654078463)",16,"21,190",68,795,34,16,5,173
11271411,JB204620,3/29/2018 21:26,052XX S PULASKI RD,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,822,8,23,62,6,1150587,1869670,2018,5/4/2018 15:51,41.79826919,-87.72330321,"(41.79826919, -87.723303209)",35,"22,248",60,792,6,56,13,129
11270636,JB204539,3/29/2018 19:53,083XX S STEWART AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,622,6,21,44,6,1175078,1849610,2018,5/4/2018 15:51,41.74271022,-87.63408818,"(41.742710224, -87.634088181)",18,"21,554",70,529,13,59,20,236
11271973,JB206276,3/29/2018 19:30,005XX N RUSH ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1834,18,42,8,6,1177010,1903839,2018,5/4/2018 15:51,41.891476,-87.62537228,"(41.891475999, -87.62537228)",22,"21,182",37,626,36,6,14,74
11271547,JB205568,3/29/2018 15:45,001XX N LA SALLE ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,122,1,42,32,6,1175110,1901148,2018,5/4/2018 15:51,41.88413455,-87.63243074,"(41.88413455, -87.632430739)",22,"14,310",38,92,36,41,22,79
11270539,JB204207,3/29/2018 15:00,0000X S WABASH AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,112,1,42,32,6,1176815,1900232,2018,5/4/2018 15:51,41.88158261,-87.62619758,"(41.881582612, -87.626197575)",22,"14,311",38,367,36,34,22,93
11270484,JB204397,3/29/2018 14:30,0000X N WABASH AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,112,1,42,32,6,1176806,1900526,2018,5/4/2018 15:51,41.88238957,-87.62622173,"(41.882389568, -87.626221727)",22,"14,310",38,580,36,41,22,93
11270621,JB204508,3/29/2018 13:45,0000X N DEARBORN ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,112,1,42,32,6,1175932,1900659,2018,5/4/2018 15:51,41.88277424,-87.62942702,"(41.882774244, -87.629427024)",22,"14,310",38,92,36,41,22,93
11270582,JB204197,3/29/2018 12:30,0000X S WABASH AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,112,1,42,32,6,1176815,1900232,2018,5/4/2018 15:51,41.88158261,-87.62619758,"(41.881582612, -87.626197575)",22,"14,311",38,367,36,34,22,93
11270200,JB204023,3/29/2018 11:30,001XX S DEARBORN ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,112,1,42,32,6,1175960,1899592,2018,5/4/2018 15:51,41.8798457,-87.62935635,"(41.879845704, -87.629356347)",22,"14,311",38,92,36,34,22,93
11270164,JB203921,3/29/2018 11:05,015XX E HYDE PARK BLVD,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,222,2,4,39,6,1187541,1871495,2018,5/4/2018 15:51,41.80247755,-87.58772882,"(41.802477547, -87.587728824)",1,"21,192",5,400,10,10,24,113
11270011,JB203740,3/29/2018 8:35,006XX S DEARBORN ST,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,123,1,2,32,6,1176017,1897553,2018,5/4/2018 15:51,41.87424928,-87.62920848,"(41.874249283, -87.629208475)",48,"14,913",38,12,10,35,22,144
11269907,JB203640,3/29/2018 3:56,009XX N KARLOV AVE,610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,FALSE,FALSE,1111,11,37,23,5,1148878,1906058,2018,5/4/2018 15:51,41.89815564,-87.72863088,"(41.898155638, -87.728630875)",4,"4,299",24,99,45,5,16,68
11269827,JB203587,3/28/2018 23:20,015XX N MILWAUKEE AVE,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1424,14,1,24,6,1163182,1910269,2018,5/4/2018 15:51,41.90942226,-87.6759749,"(41.909422255, -87.675974898)",24,"21,560",25,481,41,4,7,200
11269807,JB203538,3/28/2018 22:36,071XX S JEFFERY BLVD,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,333,3,5,43,6,1190777,1858141,2018,5/4/2018 15:51,41.76575557,-87.57629243,"(41.765755571, -87.576292427)",32,"22,538",39,452,33,24,18,89
11269712,JB203460,3/28/2018 20:00,0000X E CHICAGO AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1833,18,42,8,6,1176708,1905741,2018,5/4/2018 15:51,41.89670201,-87.62642382,"(41.896702014, -87.626423821)",22,"21,182",37,104,36,6,14,71
11270084,JB203829,3/28/2018 18:41,019XX S STATE ST,860,THEFT,RETAIL THEFT,RESTAURANT,FALSE,FALSE,131,1,3,33,6,1176627,1890975,2018,5/4/2018 15:51,41.85618508,-87.62716752,"(41.856185076, -87.627167521)",12,"21,194",34,330,9,40,22,94
11269508,JB203287,3/28/2018 18:35,002XX N MICHIGAN AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,114,1,42,32,6,1177256,1901915,2018,5/4/2018 15:51,41.88619087,-87.62452722,"(41.886190872, -87.624527215)",22,"14,309",38,580,36,42,22,88
11269650,JB203264,3/28/2018 18:00,051XX S LAKE PARK AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,234,2,4,41,6,1187547,1871315,2018,5/4/2018 15:51,41.80198347,-87.58771255,"(41.801983471, -87.587712546)",1,"21,192",8,405,10,10,24,122
11269743,JB203471,3/28/2018 18:00,063XX N BROADWAY,820,THEFT,$500 AND UNDER,BAR OR TAVERN,FALSE,FALSE,2433,24,49,77,6,1167150,1942288,2018,5/4/2018 15:51,41.99719934,-87.66047477,"(41.997199344, -87.660474773)",3,"4,451",76,212,16,14,11,50
11269459,JB203237,3/28/2018 16:28,002XX E ONTARIO ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1834,18,42,8,6,1178198,1904547,2018,5/4/2018 15:51,41.89339181,-87.62098778,"(41.893391805, -87.62098778)",22,"21,182",37,159,36,6,14,74
11269513,JB203142,3/28/2018 16:22,0000X W 87TH ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,634,6,21,44,6,1176822,1847277,2018,5/4/2018 15:51,41.73626912,-87.62776824,"(41.736269116, -87.627768243)",18,"21,554",40,1,13,59,20,242
11269469,JB203103,3/28/2018 16:20,052XX N SHERIDAN RD,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2023,20,48,77,6,1168697,1934885,2018,5/4/2018 15:51,41.97685185,-87.65499969,"(41.976851852, -87.654999693)",40,"22,616",76,93,16,15,2,47
11269545,JB203186,3/28/2018 16:00,011XX S CANAL ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,124,1,2,28,6,1173303,1895451,2018,5/4/2018 15:51,41.86854191,-87.63923536,"(41.868541914, -87.639235361)",48,"14,917",29,97,26,44,22,147
11269411,JB203119,3/28/2018 15:40,016XX E 95TH ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,431,4,7,51,6,1188861,1842311,2018,5/4/2018 15:51,41.7223626,-87.58382047,"(41.722362598, -87.58382047)",43,"21,202",48,252,37,25,19,249
11269322,JB202988,3/28/2018 14:30,001XX W MADISON ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,122,1,42,32,6,1174911,1900351,2018,5/4/2018 15:51,41.88195199,-87.63318536,"(41.881951992, -87.633185359)",22,"14,311",38,92,36,41,22,79
11269404,JB203021,3/28/2018 14:00,0000X E OHIO ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1834,18,42,8,6,1176817,1904214,2018,5/4/2018 15:51,41.89250939,-87.62606972,"(41.892509386, -87.626069718)",22,"21,182",37,626,36,6,14,74
11269288,JB202897,3/28/2018 14:00,004XX N MICHIGAN AVE,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,1834,18,42,8,6,1177356,1903470,2018,5/4/2018 15:51,41.8904556,-87.6241128,"(41.890455604, -87.6241128)",22,"21,182",37,159,36,6,14,74
11269339,JB203030,3/28/2018 13:30,002XX W JACKSON BLVD,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,122,1,2,32,6,1174645,1898950,2018,5/4/2018 15:51,41.87811351,-87.63420401,"(41.878113514, -87.634204005)",48,"14,914",38,92,36,46,22,79
11269299,JB202856,3/28/2018 13:30,023XX W MADISON ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1223,12,2,28,6,1160808,1899960,2018,5/4/2018 15:51,41.8811831,-87.68498211,"(41.881183104, -87.68498211)",48,"21,184",29,37,46,28,15,75
11270507,JB204385,3/28/2018 13:00,044XX S CALUMET AVE,820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,FALSE,FALSE,215,2,3,38,6,1179175,1875641,2018,5/4/2018 15:51,41.81404957,-87.6182837,"(41.814049574, -87.618283699)",12,"4,301",4,162,9,36,24,98
11270760,JB204691,3/28/2018 12:20,030XX E 91ST ST,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,424,4,10,46,6,1197908,1845206,2018,5/4/2018 15:51,41.73008579,-87.5505868,"(41.730085794, -87.550586795)",47,"21,202",42,510,47,25,19,239
11269158,JB202755,3/28/2018 12:15,001XX W JACKSON BLVD,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,122,1,2,32,6,1174916,1898956,2018,5/4/2018 15:51,41.87812392,-87.63320879,"(41.878123916, -87.633208786)",48,"14,912",38,92,36,29,22,79
11269194,JB202811,3/28/2018 12:00,0000X W ADAMS ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,112,1,42,32,6,1175798,1899438,2018,5/4/2018 15:51,41.87942676,-87.62995582,"(41.879426764, -87.629955817)",22,"14,912",38,92,36,29,22,126
11269206,JB202700,3/28/2018 11:30,029XX N ASHLAND AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1931,19,32,6,6,1165142,1919763,2018,5/4/2018 15:51,41.93543292,-87.66850434,"(41.935432921, -87.668504341)",16,"4,449",57,712,40,22,5,173
11269377,JB203057,3/28/2018 10:18,083XX S KEDZIE AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,835,8,18,70,6,1156493,1849305,2018,5/4/2018 15:51,41.74226749,-87.70219262,"(41.742267488, -87.702192623)",6,"4,300",69,199,30,8,13,226
11277028,JB212909,3/28/2018 10:15,083XX S KEDZIE AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,835,8,18,70,6,1156493,1849305,2018,5/4/2018 15:51,41.74226749,-87.70219262,"(41.742267488, -87.702192623)",6,"4,300",69,199,30,8,13,226
11269059,JB202494,3/28/2018 8:35,020XX W CHICAGO AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1221,12,1,24,6,1162692,1905336,2018,5/4/2018 15:51,41.89589602,-87.67791339,"(41.895896023, -87.677913394)",16,"21,560",25,547,11,4,15,63
11268908,JB202456,3/28/2018 7:50,004XX W DIVISION ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1821,18,27,8,6,1173175,1908290,2018,2/20/2019 16:21,41.90377576,-87.63932407,"(41.903775756, -87.639324074)",41,"14,926",37,148,46,54,14,51
11269122,JB202442,3/27/2018 22:00,048XX N BROADWAY,610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,FALSE,FALSE,2033,20,48,3,5,1167430,1932722,2018,5/4/2018 15:51,41.97094395,-87.65972152,"(41.97094395, -87.659721523)",40,"22,616",31,634,39,15,2,36
11268573,JB202078,3/27/2018 19:25,023XX W MADISON ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1223,12,2,28,6,1160808,1899960,2018,5/4/2018 15:51,41.8811831,-87.68498211,"(41.881183104, -87.68498211)",48,"21,184",29,37,46,28,15,75
11268482,JB201981,3/27/2018 18:11,006XX N STATE ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1834,18,42,8,6,1176247,1904879,2018,5/4/2018 15:51,41.89434705,-87.628143,"(41.894347054, -87.628142999)",22,"21,182",37,669,36,55,14,72
11268483,JB201929,3/27/2018 17:35,029XX N ASHLAND AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1931,19,32,6,6,1165142,1919763,2018,5/4/2018 15:51,41.93543292,-87.66850434,"(41.935432921, -87.668504341)",16,"4,449",57,712,40,22,5,173
11269380,JB202091,3/27/2018 17:30,005XX S STATE ST,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,123,1,2,32,6,1176446,1897935,2018,5/4/2018 15:51,41.87528785,-87.62762187,"(41.875287846, -87.627621868)",48,"14,913",38,92,10,35,22,144
11268461,JB201818,3/27/2018 16:04,015XX E 55TH ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,234,2,4,41,6,1187447,1868839,2018,5/4/2018 15:51,41.79519153,-87.588158,"(41.795191528, -87.588157998)",1,"21,192",8,477,33,10,24,122
11268317,JB201779,3/27/2018 15:55,029XX N SHEFFIELD AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1933,19,44,6,6,1169097,1919914,2018,5/4/2018 15:51,41.93576219,-87.65396518,"(41.93576219, -87.653965182)",38,"4,449",57,680,25,22,5,31
11268282,JB201725,3/27/2018 14:45,0000X W 35TH ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,211,2,3,35,6,1176768,1881800,2018,5/4/2018 15:51,41.83100501,-87.62692698,"(41.831005012, -87.62692698)",12,"14,924",1,25,9,40,24,169
11268231,JB201610,3/27/2018 13:45,025XX W CERMAK RD,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1023,10,25,31,6,1159824,1889315,2018,5/4/2018 15:51,41.85199252,-87.68888874,"(41.85199252, -87.688888738)",11,"14,920",32,263,23,43,21,159
11268522,JB201908,3/27/2018 12:00,001XX W WASHINGTON ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,122,1,42,32,6,1174913,1900809,2018,5/4/2018 15:51,41.88320873,-87.63316429,"(41.883208727, -87.633164294)",22,"14,310",38,92,36,41,22,79
11268982,JB201440,3/27/2018 11:22,004XX E 46TH ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,221,2,3,38,6,1180040,1874618,2018,5/4/2018 15:51,41.81122258,-87.61514219,"(41.811222583, -87.615142192)",12,"4,301",4,161,9,36,24,114
11268143,JB201338,3/27/2018 10:15,075XX S STONY ISLAND AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,411,4,5,43,6,1188123,1855151,2018,5/4/2018 15:51,41.75761443,-87.58611527,"(41.757614433, -87.586115266)",32,"22,538",39,188,35,61,19,224
11267850,JB201119,3/27/2018 4:57,103XX S HALSTED ST,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,2232,22,34,73,5,1172803,1836335,2018,5/4/2018 15:51,41.70633218,-87.64281397,"(41.706332184, -87.642813969)",45,"21,861",45,525,22,19,9,253
11267722,JB200973,3/26/2018 21:30,015XX N KINGSBURY ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1822,18,32,8,6,1169505,1910252,2018,5/4/2018 15:51,41.90924028,-87.65274758,"(41.909240284, -87.65274758)",16,"22,620",37,108,46,49,14,199
11271537,JB205636,3/26/2018 19:30,053XX S LAKE PARK AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,234,2,5,41,6,1187678,1870274,2018,5/4/2018 15:51,41.79912377,-87.58726526,"(41.799123774, -87.587265261)",32,"21,192",8,501,33,10,24,122
11267696,JB200897,3/26/2018 19:27,071XX S ASHLAND AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,TRUE,FALSE,734,7,17,67,6,1166911,1857552,2018,5/4/2018 15:51,41.76468239,-87.66378579,"(41.764682386, -87.663785792)",17,"22,257",65,433,31,23,17,7
11267536,JB200845,3/26/2018 19:20,011XX S STATE ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,123,1,2,32,6,1176512,1895496,2018,5/4/2018 15:51,41.86859359,-87.62745319,"(41.868593592, -87.627453187)",48,"14,913",38,12,10,35,22,144
11267577,JB200835,3/26/2018 19:01,094XX S ASHLAND AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2221,22,21,73,6,1167325,1842212,2018,5/4/2018 15:51,41.72257838,-87.66270655,"(41.722578383, -87.662706548)",18,"21,554",72,195,13,59,9,245
11267873,JB201197,3/26/2018 17:53,020XX N PULASKI RD,860,THEFT,RETAIL THEFT,RESTAURANT,FALSE,FALSE,2525,25,30,20,6,1149380,1913415,2018,5/4/2018 15:51,41.91833424,-87.72659592,"(41.918334244, -87.726595918)",27,"22,535",21,76,49,1,6,187
11268421,JB200654,3/26/2018 16:20,011XX S CANAL ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,124,1,2,28,6,1173303,1895451,2018,5/4/2018 15:51,41.86854191,-87.63923536,"(41.868541914, -87.639235361)",48,"14,917",29,97,26,44,22,147
11267394,JB200691,3/26/2018 15:00,004XX W DIVISION ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1821,18,27,8,6,1173401,1908297,2018,5/4/2018 15:51,41.90378994,-87.63849372,"(41.903789944, -87.638493721)",41,"14,926",37,148,46,54,14,51
11267219,JB200401,3/26/2018 14:08,002XX N MICHIGAN AVE,850,THEFT,ATTEMPT THEFT,RESTAURANT,FALSE,FALSE,111,1,42,32,6,1177258,1901852,2018,5/4/2018 15:51,41.88601795,-87.62452178,"(41.886017951, -87.624521781)",22,"14,309",38,580,36,42,22,87
11267242,JB200384,3/26/2018 13:48,047XX N SHERIDAN RD,820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,FALSE,FALSE,1914,19,46,3,6,1168771,1931877,2018,5/4/2018 15:51,41.96859621,-87.65481518,"(41.968596206, -87.654815176)",37,"22,616",31,241,39,15,5,4
11267899,JB200340,3/26/2018 13:35,064XX W FULLERTON AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,2512,25,36,19,6,1133084,1915250,2018,5/4/2018 15:51,41.92367047,-87.78642656,"(41.923670468, -87.786426561)",39,"4,454",19,137,44,3,6,183
11267361,JB200512,3/26/2018 13:15,054XX W MADISON ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1522,15,29,25,6,1139716,1899481,2018,5/4/2018 15:51,41.8802798,-87.76244329,"(41.880279804, -87.762443285)",11,"22,216",26,674,7,32,25,97
11267192,JB200273,3/26/2018 12:37,046XX S ASHLAND AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,924,9,3,61,6,1166449,1874039,2018,5/4/2018 15:51,41.8099346,-87.66500942,"(41.809934604, -87.665009423)",12,"14,924",59,738,3,37,23,108
11267222,JB200283,3/26/2018 12:35,029XX N ASHLAND AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1931,19,32,6,6,1165142,1919763,2018,5/4/2018 15:51,41.93543292,-87.66850434,"(41.935432921, -87.668504341)",16,"4,449",57,712,40,22,5,173
11267229,JB200414,3/26/2018 12:20,0000X S WABASH AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,112,1,42,32,6,1176815,1900219,2018,5/4/2018 15:51,41.88154694,-87.62619797,"(41.881546939, -87.626197968)",22,"14,311",38,367,36,34,22,93
11267165,JB200312,3/26/2018 12:05,001XX W JACKSON BLVD,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,122,1,2,32,6,1175230,1898963,2018,5/4/2018 15:51,41.87813609,-87.63205565,"(41.87813609, -87.632055653)",22,"14,912",38,92,36,29,22,79
11269348,JB203053,3/26/2018 11:40,019XX W LAWRENCE AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,1912,19,47,4,6,1162381,1931890,2018,5/4/2018 15:51,41.96876834,-87.67831052,"(41.968768341, -87.678310523)",13,"22,616",6,106,18,15,2,59
11267102,JB200223,3/26/2018 11:30,025XX N NARRAGANSETT AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,2512,25,36,19,6,1133317,1916205,2018,5/4/2018 15:51,41.92628702,-87.785548,"(41.926287021, -87.785547998)",39,"22,615",19,137,44,3,6,183
11267116,JB200108,3/26/2018 9:50,054XX W MADISON ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,1522,15,29,25,6,1139716,1899481,2018,5/4/2018 15:51,41.8802798,-87.76244329,"(41.880279804, -87.762443285)",11,"22,216",26,674,7,32,25,97
11267616,JB200526,3/26/2018 6:00,107XX S HALSTED ST,820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,FALSE,FALSE,2233,22,34,75,6,1172884,1833731,2018,5/4/2018 15:51,41.69918463,-87.64259383,"(41.699184632, -87.642593834)",45,"21,861",45,315,22,19,9,258
11267623,JB199825,3/26/2018 2:46,029XX N BROADWAY,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,1934,19,44,6,5,1171738,1919969,2018,5/4/2018 15:51,41.93585527,-87.64425776,"(41.935855273, -87.644257764)",38,"4,449",57,684,25,22,5,30
11266965,JB200075,3/26/2018 1:00,015XX N CLYBOURN AVE,620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,FALSE,FALSE,1822,18,43,8,5,1170570,1910688,2018,5/4/2018 15:51,41.91041344,-87.64882249,"(41.910413437, -87.648822493)",51,"22,620",37,108,11,49,14,199
11266847,JB199773,3/26/2018 0:05,003XX S FRANKLIN ST,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,BAR OR TAVERN,FALSE,FALSE,122,1,2,32,5,1174377,1898771,2018,5/4/2018 15:51,41.87762831,-87.63519338,"(41.877628313, -87.635193375)",48,"14,914",38,92,36,46,22,79
11267846,JB200393,3/25/2018 22:00,015XX N CLYBOURN AVE,620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,FALSE,FALSE,1822,18,43,8,5,1170550,1910707,2018,5/4/2018 15:51,41.91046601,-87.64889541,"(41.910466012, -87.648895408)",51,"22,620",37,108,11,49,14,199
